"filename", "language", "Go", "HTML", "XML", "JavaScript", "CSS", "SCSS", "comment", "blank", "total"
"/root/CppServer/GoodAssJob/GoWebServer/WebServer/data/src/assets/scss/1-frameworks/bootstrap/bootstrap-grid.scss", "SCSS", 0, 0, 0, 0, 0, 20, 6, 7, 33
"/root/CppServer/GoodAssJob/GoWebServer/WebServer/data/src/assets/scss/1-frameworks/bootstrap/bootstrap-reboot.scss", "SCSS", 0, 0, 0, 0, 0, 4, 7, 2, 13
"/root/CppServer/GoodAssJob/GoWebServer/WebServer/data/src/assets/scss/1-frameworks/bootstrap/bootstrap-user-variables.scss", "SCSS", 0, 0, 0, 0, 0, 138, 830, 19, 987
"/root/CppServer/GoodAssJob/GoWebServer/WebServer/data/src/assets/scss/1-frameworks/bootstrap/bootstrap.scss", "SCSS", 0, 0, 0, 0, 0, 35, 6, 2, 43
"/root/CppServer/GoodAssJob/GoWebServer/WebServer/data/src/assets/scss/1-frameworks/bootstrap/css/bootstrap-grid.min.css", "CSS", 0, 0, 0, 0, 1, 0, 5, 0, 6
"/root/CppServer/GoodAssJob/GoWebServer/WebServer/data/src/assets/scss/1-frameworks/bootstrap/css/bootstrap-reboot.min.css", "CSS", 0, 0, 0, 0, 1, 0, 6, 0, 7
"/root/CppServer/GoodAssJob/GoWebServer/WebServer/data/src/assets/scss/1-frameworks/bootstrap/css/bootstrap-user-variables.min.css", "CSS", 0, 0, 0, 0, 0, 0, 1, 0, 1
"/root/CppServer/GoodAssJob/GoWebServer/WebServer/data/src/assets/scss/1-frameworks/bootstrap/css/bootstrap.min.css", "CSS", 0, 0, 0, 0, 1, 0, 5, 0, 6
"/root/CppServer/GoodAssJob/GoWebServer/WebServer/data/src/assets/scss/1-frameworks/bootstrap/source/_alert.scss", "SCSS", 0, 0, 0, 0, 0, 28, 13, 11, 52
"/root/CppServer/GoodAssJob/GoWebServer/WebServer/data/src/assets/scss/1-frameworks/bootstrap/source/_badge.scss", "SCSS", 0, 0, 0, 0, 0, 28, 12, 8, 48
"/root/CppServer/GoodAssJob/GoWebServer/WebServer/data/src/assets/scss/1-frameworks/bootstrap/source/_breadcrumb.scss", "SCSS", 0, 0, 0, 0, 0, 29, 8, 5, 42
"/root/CppServer/GoodAssJob/GoWebServer/WebServer/data/src/assets/scss/1-frameworks/bootstrap/source/_button-group.scss", "SCSS", 0, 0, 0, 0, 0, 109, 31, 33, 173
"/root/CppServer/GoodAssJob/GoWebServer/WebServer/data/src/assets/scss/1-frameworks/bootstrap/source/_buttons.scss", "SCSS", 0, 0, 0, 0, 0, 89, 24, 29, 142
"/root/CppServer/GoodAssJob/GoWebServer/WebServer/data/src/assets/scss/1-frameworks/bootstrap/source/_card.scss", "SCSS", 0, 0, 0, 0, 0, 216, 30, 56, 302
"/root/CppServer/GoodAssJob/GoWebServer/WebServer/data/src/assets/scss/1-frameworks/bootstrap/source/_carousel.scss", "SCSS", 0, 0, 0, 0, 0, 175, 29, 33, 237
"/root/CppServer/GoodAssJob/GoWebServer/WebServer/data/src/assets/scss/1-frameworks/bootstrap/source/_close.scss", "SCSS", 0, 0, 0, 0, 0, 23, 7, 6, 36
"/root/CppServer/GoodAssJob/GoWebServer/WebServer/data/src/assets/scss/1-frameworks/bootstrap/source/_code.scss", "SCSS", 0, 0, 0, 0, 0, 36, 6, 7, 49
"/root/CppServer/GoodAssJob/GoWebServer/WebServer/data/src/assets/scss/1-frameworks/bootstrap/source/_custom-forms.scss", "SCSS", 0, 0, 0, 0, 0, 333, 39, 62, 434
"/root/CppServer/GoodAssJob/GoWebServer/WebServer/data/src/assets/scss/1-frameworks/bootstrap/source/_dropdown.scss", "SCSS", 0, 0, 0, 0, 0, 133, 15, 19, 167
"/root/CppServer/GoodAssJob/GoWebServer/WebServer/data/src/assets/scss/1-frameworks/bootstrap/source/_forms.scss", "SCSS", 0, 0, 0, 0, 0, 206, 74, 54, 334
"/root/CppServer/GoodAssJob/GoWebServer/WebServer/data/src/assets/scss/1-frameworks/bootstrap/source/_functions.scss", "SCSS", 0, 0, 0, 0, 0, 54, 19, 14, 87
"/root/CppServer/GoodAssJob/GoWebServer/WebServer/data/src/assets/scss/1-frameworks/bootstrap/source/_grid.scss", "SCSS", 0, 0, 0, 0, 0, 28, 15, 10, 53
"/root/CppServer/GoodAssJob/GoWebServer/WebServer/data/src/assets/scss/1-frameworks/bootstrap/source/_images.scss", "SCSS", 0, 0, 0, 0, 0, 22, 13, 8, 43
"/root/CppServer/GoodAssJob/GoWebServer/WebServer/data/src/assets/scss/1-frameworks/bootstrap/source/_input-group.scss", "SCSS", 0, 0, 0, 0, 0, 113, 32, 29, 174
"/root/CppServer/GoodAssJob/GoWebServer/WebServer/data/src/assets/scss/1-frameworks/bootstrap/source/_jumbotron.scss", "SCSS", 0, 0, 0, 0, 0, 14, 0, 3, 17
"/root/CppServer/GoodAssJob/GoWebServer/WebServer/data/src/assets/scss/1-frameworks/bootstrap/source/_list-group.scss", "SCSS", 0, 0, 0, 0, 0, 70, 22, 24, 116
"/root/CppServer/GoodAssJob/GoWebServer/WebServer/data/src/assets/scss/1-frameworks/bootstrap/source/_media.scss", "SCSS", 0, 0, 0, 0, 0, 7, 0, 2, 9
"/root/CppServer/GoodAssJob/GoWebServer/WebServer/data/src/assets/scss/1-frameworks/bootstrap/source/_mixins.scss", "SCSS", 0, 0, 0, 0, 0, 30, 7, 5, 42
"/root/CppServer/GoodAssJob/GoWebServer/WebServer/data/src/assets/scss/1-frameworks/bootstrap/source/_modal.scss", "SCSS", 0, 0, 0, 0, 0, 121, 33, 27, 181
"/root/CppServer/GoodAssJob/GoWebServer/WebServer/data/src/assets/scss/1-frameworks/bootstrap/source/_nav.scss", "SCSS", 0, 0, 0, 0, 0, 76, 19, 24, 119
"/root/CppServer/GoodAssJob/GoWebServer/WebServer/data/src/assets/scss/1-frameworks/bootstrap/source/_navbar.scss", "SCSS", 0, 0, 0, 0, 0, 197, 47, 56, 300
"/root/CppServer/GoodAssJob/GoWebServer/WebServer/data/src/assets/scss/1-frameworks/bootstrap/source/_pagination.scss", "SCSS", 0, 0, 0, 0, 0, 62, 5, 12, 79
"/root/CppServer/GoodAssJob/GoWebServer/WebServer/data/src/assets/scss/1-frameworks/bootstrap/source/_popover.scss", "SCSS", 0, 0, 0, 0, 0, 150, 5, 29, 184
"/root/CppServer/GoodAssJob/GoWebServer/WebServer/data/src/assets/scss/1-frameworks/bootstrap/source/_print.scss", "SCSS", 0, 0, 0, 0, 0, 84, 33, 25, 142
